Timestamp,Trend Flags,Status,Value (kW)
13-Mar-25 4:15:01 PM WET,{ },{ok},18.1
13-Mar-25 4:30:01 PM WET,{ },{ok},13.7
13-Mar-25 4:45:02 PM WET,{ },{ok},13.2
13-Mar-25 5:00:01 PM WET,{ },{ok},13.7
13-Mar-25 5:15:01 PM WET,{ },{ok},13.4
13-Mar-25 5:30:01 PM WET,{ },{ok},13.9
13-Mar-25 5:45:01 PM WET,{ },{ok},14.6
13-Mar-25 6:00:01 PM WET,{ },{ok},18.0
13-Mar-25 6:15:01 PM WET,{ },{ok},14.4
13-Mar-25 6:30:01 PM WET,{ },{ok},17.2
13-Mar-25 6:45:01 PM WET,{ },{ok},16.4
13-Mar-25 7:00:02 PM WET,{ },{ok},12.6
13-Mar-25 7:15:01 PM WET,{ },{ok},16.5
13-Mar-25 7:30:02 PM WET,{ },{ok},17.2
13-Mar-25 7:45:01 PM WET,{ },{ok},17.0
13-Mar-25 8:00:01 PM WET,{ },{ok},13.8
13-Mar-25 8:15:01 PM WET,{ },{ok},16.4
13-Mar-25 8:30:01 PM WET,{ },{ok},16.9
13-Mar-25 8:45:01 PM WET,{ },{ok},14.0
13-Mar-25 9:00:01 PM WET,{ },{ok},16.2
13-Mar-25 9:15:01 PM WET,{ },{ok},16.0
13-Mar-25 9:30:02 PM WET,{ },{ok},17.5
13-Mar-25 9:45:02 PM WET,{ },{ok},14.3
13-Mar-25 10:00:02 PM WET,{ },{ok},17.1
13-Mar-25 10:15:02 PM WET,{ },{ok},16.5
13-Mar-25 10:30:01 PM WET,{ },{ok},14.0
13-Mar-25 10:45:01 PM WET,{ },{ok},16.6
13-Mar-25 11:00:01 PM WET,{ },{ok},14.3
13-Mar-25 11:15:01 PM WET,{ },{ok},17.5
13-Mar-25 11:30:01 PM WET,{ },{ok},18.5
13-Mar-25 11:45:01 PM WET,{ },{ok},17.6
14-Mar-25 12:00:02 AM WET,{ },{ok},13.8
14-Mar-25 12:15:01 AM WET,{ },{ok},13.6
14-Mar-25 12:30:02 AM WET,{ },{ok},17.4
14-Mar-25 12:45:01 AM WET,{ },{ok},16.0
14-Mar-25 1:00:01 AM WET,{ },{ok},16.7
14-Mar-25 1:15:01 AM WET,{ },{ok},16.2
14-Mar-25 1:30:01 AM WET,{ },{ok},17.5
14-Mar-25 1:45:01 AM WET,{ },{ok},13.7
14-Mar-25 2:00:02 AM WET,{ },{ok},17.6
14-Mar-25 2:15:01 AM WET,{ },{ok},12.8
14-Mar-25 2:30:01 AM WET,{ },{ok},11.9
14-Mar-25 2:45:01 AM WET,{ },{ok},17.2
14-Mar-25 3:00:01 AM WET,{ },{ok},11.9
14-Mar-25 3:15:01 AM WET,{ },{ok},12.1
14-Mar-25 3:30:02 AM WET,{ },{ok},13.6
14-Mar-25 3:45:01 AM WET,{ },{ok},11.6
14-Mar-25 4:00:01 AM WET,{ },{ok},16.4
14-Mar-25 4:15:01 AM WET,{ },{ok},11.4
14-Mar-25 4:30:01 AM WET,{ },{ok},11.3
14-Mar-25 4:45:01 AM WET,{ },{ok},16.5
14-Mar-25 5:00:01 AM WET,{ },{ok},12.2
14-Mar-25 5:15:02 AM WET,{ },{ok},12.1
14-Mar-25 5:30:01 AM WET,{ },{ok},12.2
14-Mar-25 5:45:01 AM WET,{ },{ok},12.7
14-Mar-25 6:00:01 AM WET,{ },{ok},17.0
14-Mar-25 6:15:01 AM WET,{ },{ok},12.1
14-Mar-25 6:30:01 AM WET,{ },{ok},11.8
14-Mar-25 6:45:01 AM WET,{ },{ok},16.1
14-Mar-25 7:00:01 AM WET,{ },{ok},11.2
14-Mar-25 7:15:01 AM WET,{ },{ok},11.1
14-Mar-25 7:30:01 AM WET,{ },{ok},13.3
14-Mar-25 7:45:01 AM WET,{ },{ok},16.6
14-Mar-25 8:00:01 AM WET,{ },{ok},11.3
14-Mar-25 8:15:02 AM WET,{ },{ok},14.0
14-Mar-25 8:30:01 AM WET,{ },{ok},16.4
14-Mar-25 8:45:01 AM WET,{ },{ok},11.5
14-Mar-25 9:00:01 AM WET,{ },{ok},14.9
14-Mar-25 9:15:02 AM WET,{ },{ok},11.9
14-Mar-25 9:30:01 AM WET,{ },{ok},17.2
14-Mar-25 9:45:01 AM WET,{ },{ok},11.8
14-Mar-25 10:00:01 AM WET,{ },{ok},17.4
14-Mar-25 10:15:01 AM WET,{ },{ok},11.9
14-Mar-25 10:30:00 AM WET,{ },{ok},14.8
14-Mar-25 10:45:01 AM WET,{ },{ok},12.7
14-Mar-25 11:00:02 AM WET,{ },{ok},12.2
14-Mar-25 11:15:01 AM WET,{ },{ok},15.7
14-Mar-25 11:30:01 AM WET,{ },{ok},16.3
14-Mar-25 11:45:01 AM WET,{ },{ok},14.7
14-Mar-25 12:00:02 PM WET,{ },{ok},15.3
14-Mar-25 12:15:01 PM WET,{ },{ok},13.3
14-Mar-25 12:30:01 PM WET,{ },{ok},12.8
14-Mar-25 12:45:02 PM WET,{ },{ok},15.9
14-Mar-25 1:00:01 PM WET,{ },{ok},13.2
14-Mar-25 1:15:01 PM WET,{ },{ok},18.4
14-Mar-25 1:30:02 PM WET,{ },{ok},12.8
14-Mar-25 1:45:01 PM WET,{ },{ok},15.4
14-Mar-25 2:00:01 PM WET,{ },{ok},12.8
14-Mar-25 2:15:02 PM WET,{ },{ok},13.4
14-Mar-25 2:30:01 PM WET,{ },{ok},13.0
14-Mar-25 2:45:01 PM WET,{ },{ok},12.7
14-Mar-25 3:00:02 PM WET,{ },{ok},18.1
14-Mar-25 3:15:02 PM WET,{ },{ok},12.9
14-Mar-25 3:30:01 PM WET,{ },{ok},13.7
14-Mar-25 3:45:01 PM WET,{ },{ok},13.0
14-Mar-25 4:00:01 PM WET,{ },{ok},13.8
14-Mar-25 4:15:01 PM WET,{ },{ok},18.2
14-Mar-25 4:30:02 PM WET,{ },{ok},13.4
14-Mar-25 4:45:02 PM WET,{ },{ok},17.8
14-Mar-25 5:00:01 PM WET,{ },{ok},13.3
14-Mar-25 5:15:01 PM WET,{ },{ok},13.7
14-Mar-25 5:30:01 PM WET,{ },{ok},14.3
14-Mar-25 5:45:01 PM WET,{ },{ok},13.1
14-Mar-25 6:00:01 PM WET,{ },{ok},20.2
14-Mar-25 6:15:01 PM WET,{ },{ok},13.5
14-Mar-25 6:30:01 PM WET,{ },{ok},16.3
14-Mar-25 6:45:01 PM WET,{ },{ok},15.6
14-Mar-25 7:00:01 PM WET,{ },{ok},12.4
14-Mar-25 7:15:01 PM WET,{ },{ok},15.3
14-Mar-25 7:30:01 PM WET,{ },{ok},16.4
14-Mar-25 7:45:01 PM WET,{ },{ok},13.6
14-Mar-25 8:00:01 PM WET,{ },{ok},15.3
14-Mar-25 8:15:01 PM WET,{ },{ok},16.3
14-Mar-25 8:30:01 PM WET,{ },{ok},14.3
14-Mar-25 8:45:01 PM WET,{ },{ok},13.7
14-Mar-25 9:00:01 PM WET,{ },{ok},15.9
14-Mar-25 9:15:01 PM WET,{ },{ok},13.4
14-Mar-25 9:30:01 PM WET,{ },{ok},16.0
14-Mar-25 9:45:01 PM WET,{ },{ok},14.1
14-Mar-25 10:00:02 PM WET,{ },{ok},16.4
14-Mar-25 10:15:02 PM WET,{ },{ok},17.0
14-Mar-25 10:30:01 PM WET,{ },{ok},16.8
14-Mar-25 10:45:01 PM WET,{ },{ok},14.4
14-Mar-25 11:00:02 PM WET,{ },{ok},17.3
14-Mar-25 11:15:01 PM WET,{ },{ok},16.3
14-Mar-25 11:30:01 PM WET,{ },{ok},16.5
14-Mar-25 11:45:01 PM WET,{ },{ok},13.7
15-Mar-25 12:00:01 AM WET,{ },{ok},16.0
15-Mar-25 12:15:01 AM WET,{ },{ok},14.2
15-Mar-25 12:30:01 AM WET,{ },{ok},18.0
15-Mar-25 12:45:01 AM WET,{ },{ok},15.7
15-Mar-25 1:00:01 AM WET,{ },{ok},15.6
15-Mar-25 1:15:02 AM WET,{ },{ok},16.1
15-Mar-25 1:30:01 AM WET,{ },{ok},13.5
15-Mar-25 1:45:02 AM WET,{ },{ok},13.9
15-Mar-25 2:00:01 AM WET,{ },{ok},12.6
15-Mar-25 2:15:01 AM WET,{ },{ok},12.2
15-Mar-25 2:30:01 AM WET,{ },{ok},17.2
15-Mar-25 2:45:01 AM WET,{ },{ok},12.0
15-Mar-25 3:00:01 AM WET,{ },{ok},11.9
15-Mar-25 3:15:01 AM WET,{ },{ok},14.6
15-Mar-25 3:30:01 AM WET,{ },{ok},11.8
15-Mar-25 3:45:01 AM WET,{ },{ok},13.8
15-Mar-25 4:00:01 AM WET,{ },{ok},11.6
15-Mar-25 4:15:01 AM WET,{ },{ok},11.4
15-Mar-25 4:30:01 AM WET,{ },{ok},16.6
15-Mar-25 4:45:02 AM WET,{ },{ok},11.7
15-Mar-25 5:00:01 AM WET,{ },{ok},11.5
15-Mar-25 5:15:01 AM WET,{ },{ok},17.2
15-Mar-25 5:30:01 AM WET,{ },{ok},12.7
15-Mar-25 5:45:01 AM WET,{ },{ok},12.2
15-Mar-25 6:00:01 AM WET,{ },{ok},16.8
15-Mar-25 6:15:01 AM WET,{ },{ok},12.1
15-Mar-25 6:30:01 AM WET,{ },{ok},11.4
15-Mar-25 6:45:01 AM WET,{ },{ok},13.8
15-Mar-25 7:00:01 AM WET,{ },{ok},12.0
15-Mar-25 7:15:01 AM WET,{ },{ok},15.6
15-Mar-25 7:30:01 AM WET,{ },{ok},10.7
15-Mar-25 7:45:01 AM WET,{ },{ok},15.6
15-Mar-25 8:00:02 AM WET,{ },{ok},10.8
15-Mar-25 8:15:01 AM WET,{ },{ok},13.6
15-Mar-25 8:30:01 AM WET,{ },{ok},13.5
15-Mar-25 8:45:01 AM WET,{ },{ok},14.0
15-Mar-25 9:00:01 AM WET,{ },{ok},11.2
15-Mar-25 9:15:01 AM WET,{ },{ok},14.5
15-Mar-25 9:30:01 AM WET,{ },{ok},16.4
15-Mar-25 9:45:01 AM WET,{ },{ok},11.9
15-Mar-25 10:00:01 AM WET,{ },{ok},15.2
15-Mar-25 10:15:02 AM WET,{ },{ok},17.2
15-Mar-25 10:30:01 AM WET,{ },{ok},15.6
15-Mar-25 10:45:01 AM WET,{ },{ok},12.3
15-Mar-25 11:00:01 AM WET,{ },{ok},12.4
15-Mar-25 11:15:02 AM WET,{ },{ok},15.1
15-Mar-25 11:30:01 AM WET,{ },{ok},12.4
15-Mar-25 11:45:01 AM WET,{ },{ok},16.4
15-Mar-25 12:00:01 PM WET,{ },{ok},12.7
15-Mar-25 12:15:01 PM WET,{ },{ok},16.3
15-Mar-25 12:30:01 PM WET,{ },{ok},13.2
15-Mar-25 12:45:01 PM WET,{ },{ok},13.6
15-Mar-25 1:00:01 PM WET,{ },{ok},18.0
15-Mar-25 1:15:01 PM WET,{ },{ok},13.5
15-Mar-25 1:30:01 PM WET,{ },{ok},16.5
15-Mar-25 1:45:01 PM WET,{ },{ok},13.7
15-Mar-25 2:00:01 PM WET,{ },{ok},16.0
15-Mar-25 2:15:02 PM WET,{ },{ok},13.1
15-Mar-25 2:30:01 PM WET,{ },{ok},18.1
15-Mar-25 2:45:01 PM WET,{ },{ok},13.6
15-Mar-25 3:00:01 PM WET,{ },{ok},13.1
15-Mar-25 3:15:01 PM WET,{ },{ok},13.5
15-Mar-25 3:30:01 PM WET,{ },{ok},14.0
15-Mar-25 3:45:01 PM WET,{ },{ok},13.0
15-Mar-25 4:00:01 PM WET,{ },{ok},13.2
15-Mar-25 4:15:01 PM WET,{ },{ok},15.0
15-Mar-25 4:30:01 PM WET,{ },{ok},13.0
15-Mar-25 4:45:01 PM WET,{ },{ok},13.1
15-Mar-25 5:00:01 PM WET,{ },{ok},13.4
15-Mar-25 5:15:01 PM WET,{ },{ok},15.0
15-Mar-25 5:30:01 PM WET,{ },{ok},12.8
15-Mar-25 5:45:01 PM WET,{ },{ok},13.7
15-Mar-25 6:00:01 PM WET,{ },{ok},13.6
15-Mar-25 6:15:01 PM WET,{ },{ok},13.8
15-Mar-25 6:30:01 PM WET,{ },{ok},16.5
15-Mar-25 6:45:01 PM WET,{ },{ok},15.7
15-Mar-25 7:00:02 PM WET,{ },{ok},12.3
15-Mar-25 7:15:01 PM WET,{ },{ok},17.6
15-Mar-25 7:30:01 PM WET,{ },{ok},13.1
15-Mar-25 7:45:01 PM WET,{ },{ok},16.6
15-Mar-25 8:00:01 PM WET,{ },{ok},13.7
15-Mar-25 8:15:01 PM WET,{ },{ok},16.0
15-Mar-25 8:30:01 PM WET,{ },{ok},13.2
15-Mar-25 8:45:01 PM WET,{ },{ok},15.8
15-Mar-25 9:00:01 PM WET,{ },{ok},18.3
15-Mar-25 9:15:01 PM WET,{ },{ok},16.3
15-Mar-25 9:30:01 PM WET,{ },{ok},13.7
15-Mar-25 9:45:02 PM WET,{ },{ok},16.0
15-Mar-25 10:00:01 PM WET,{ },{ok},14.1
15-Mar-25 10:15:01 PM WET,{ },{ok},17.0
15-Mar-25 10:30:02 PM WET,{ },{ok},16.0
15-Mar-25 10:45:02 PM WET,{ },{ok},16.6
15-Mar-25 11:00:01 PM WET,{ },{ok},16.7
15-Mar-25 11:15:02 PM WET,{ },{ok},13.8
15-Mar-25 11:30:01 PM WET,{ },{ok},16.0
15-Mar-25 11:45:01 PM WET,{ },{ok},13.5
16-Mar-25 12:00:01 AM WET,{ },{ok},16.8
16-Mar-25 12:15:01 AM WET,{ },{ok},13.8
16-Mar-25 12:30:01 AM WET,{ },{ok},15.9
16-Mar-25 12:45:01 AM WET,{ },{ok},15.9
16-Mar-25 1:00:02 AM WET,{ },{ok},13.6
16-Mar-25 1:15:01 AM WET,{ },{ok},15.9
16-Mar-25 1:30:01 AM WET,{ },{ok},14.8
16-Mar-25 1:45:01 AM WET,{ },{ok},13.3
16-Mar-25 2:00:01 AM WET,{ },{ok},15.1
16-Mar-25 2:15:02 AM WET,{ },{ok},12.4
16-Mar-25 2:30:02 AM WET,{ },{ok},14.1
16-Mar-25 2:45:01 AM WET,{ },{ok},11.9
16-Mar-25 3:00:01 AM WET,{ },{ok},11.4
16-Mar-25 3:15:01 AM WET,{ },{ok},16.4
16-Mar-25 3:30:01 AM WET,{ },{ok},12.1
16-Mar-25 3:45:01 AM WET,{ },{ok},13.7
16-Mar-25 4:00:01 AM WET,{ },{ok},16.5
16-Mar-25 4:15:01 AM WET,{ },{ok},11.3
16-Mar-25 4:30:01 AM WET,{ },{ok},11.3
16-Mar-25 4:45:01 AM WET,{ },{ok},11.3
16-Mar-25 5:00:01 AM WET,{ },{ok},11.8
16-Mar-25 5:15:01 AM WET,{ },{ok},14.4
16-Mar-25 5:30:02 AM WET,{ },{ok},11.4
16-Mar-25 5:45:01 AM WET,{ },{ok},11.8
16-Mar-25 6:00:01 AM WET,{ },{ok},14.2
16-Mar-25 6:15:01 AM WET,{ },{ok},11.4
16-Mar-25 6:30:01 AM WET,{ },{ok},11.0
16-Mar-25 6:45:01 AM WET,{ },{ok},11.0
16-Mar-25 7:00:01 AM WET,{ },{ok},15.3
16-Mar-25 7:15:01 AM WET,{ },{ok},10.7
16-Mar-25 7:30:01 AM WET,{ },{ok},10.8
16-Mar-25 7:45:02 AM WET,{ },{ok},13.4
16-Mar-25 8:00:01 AM WET,{ },{ok},10.9
16-Mar-25 8:15:01 AM WET,{ },{ok},16.1
16-Mar-25 8:30:01 AM WET,{ },{ok},10.9
16-Mar-25 8:45:01 AM WET,{ },{ok},14.0
16-Mar-25 9:00:02 AM WET,{ },{ok},11.4
16-Mar-25 9:15:01 AM WET,{ },{ok},14.2
16-Mar-25 9:30:01 AM WET,{ },{ok},14.6
16-Mar-25 9:45:01 AM WET,{ },{ok},12.0
16-Mar-25 10:00:01 AM WET,{ },{ok},15.4
16-Mar-25 10:15:01 AM WET,{ },{ok},14.5
16-Mar-25 10:30:02 AM WET,{ },{ok},15.9
16-Mar-25 10:45:02 AM WET,{ },{ok},12.3
16-Mar-25 11:00:02 AM WET,{ },{ok},15.2
16-Mar-25 11:15:01 AM WET,{ },{ok},17.8
16-Mar-25 11:30:02 AM WET,{ },{ok},15.7
16-Mar-25 11:45:01 AM WET,{ },{ok},15.0
16-Mar-25 12:00:01 PM WET,{ },{ok},15.1
16-Mar-25 12:15:01 PM WET,{ },{ok},14.8
16-Mar-25 12:30:01 PM WET,{ },{ok},15.1
16-Mar-25 12:45:01 PM WET,{ },{ok},12.9
16-Mar-25 1:00:01 PM WET,{ },{ok},15.6
16-Mar-25 1:15:01 PM WET,{ },{ok},12.3
16-Mar-25 1:30:01 PM WET,{ },{ok},13.5
16-Mar-25 1:45:02 PM WET,{ },{ok},13.1
16-Mar-25 2:00:01 PM WET,{ },{ok},12.8
16-Mar-25 2:15:01 PM WET,{ },{ok},13.0
16-Mar-25 2:30:02 PM WET,{ },{ok},13.2
16-Mar-25 2:45:01 PM WET,{ },{ok},18.0
16-Mar-25 3:00:01 PM WET,{ },{ok},13.5
16-Mar-25 3:15:01 PM WET,{ },{ok},14.7
16-Mar-25 3:30:01 PM WET,{ },{ok},13.2
16-Mar-25 3:45:01 PM WET,{ },{ok},18.6
16-Mar-25 4:00:01 PM WET,{ },{ok},13.2
16-Mar-25 4:15:01 PM WET,{ },{ok},18.1
16-Mar-25 4:30:01 PM WET,{ },{ok},12.8
16-Mar-25 4:45:01 PM WET,{ },{ok},17.8
16-Mar-25 5:00:01 PM WET,{ },{ok},12.3
16-Mar-25 5:15:01 PM WET,{ },{ok},17.8
16-Mar-25 5:30:01 PM WET,{ },{ok},12.5
16-Mar-25 5:45:01 PM WET,{ },{ok},13.1
16-Mar-25 6:00:01 PM WET,{ },{ok},13.4
16-Mar-25 6:15:01 PM WET,{ },{ok},13.0
16-Mar-25 6:30:02 PM WET,{ },{ok},16.5
16-Mar-25 6:45:01 PM WET,{ },{ok},15.7
16-Mar-25 7:00:01 PM WET,{ },{ok},12.1
16-Mar-25 7:15:01 PM WET,{ },{ok},15.9
16-Mar-25 7:30:01 PM WET,{ },{ok},16.2
16-Mar-25 7:45:01 PM WET,{ },{ok},16.0
16-Mar-25 8:00:02 PM WET,{ },{ok},16.6
16-Mar-25 8:15:01 PM WET,{ },{ok},13.8
16-Mar-25 8:30:01 PM WET,{ },{ok},16.1
16-Mar-25 8:45:01 PM WET,{ },{ok},16.2
16-Mar-25 9:00:01 PM WET,{ },{ok},17.4
16-Mar-25 9:15:01 PM WET,{ },{ok},13.9
16-Mar-25 9:30:01 PM WET,{ },{ok},16.6
16-Mar-25 9:45:01 PM WET,{ },{ok},13.4
16-Mar-25 10:00:01 PM WET,{ },{ok},19.3
16-Mar-25 10:15:01 PM WET,{ },{ok},13.9
16-Mar-25 10:30:01 PM WET,{ },{ok},16.3
16-Mar-25 10:45:01 PM WET,{ },{ok},16.2
16-Mar-25 11:00:02 PM WET,{ },{ok},16.0
16-Mar-25 11:15:02 PM WET,{ },{ok},13.5
16-Mar-25 11:30:01 PM WET,{ },{ok},16.0
16-Mar-25 11:45:01 PM WET,{ },{ok},13.7
17-Mar-25 12:00:02 AM WET,{ },{ok},16.4
17-Mar-25 12:15:01 AM WET,{ },{ok},13.1
17-Mar-25 12:30:01 AM WET,{ },{ok},16.0
17-Mar-25 12:45:01 AM WET,{ },{ok},15.9
17-Mar-25 1:00:01 AM WET,{ },{ok},13.6
17-Mar-25 1:15:02 AM WET,{ },{ok},16.1
17-Mar-25 1:30:02 AM WET,{ },{ok},17.7
17-Mar-25 1:45:02 AM WET,{ },{ok},13.2
17-Mar-25 2:00:01 AM WET,{ },{ok},15.2
17-Mar-25 2:15:01 AM WET,{ },{ok},12.4
17-Mar-25 2:30:01 AM WET,{ },{ok},17.2
17-Mar-25 2:45:01 AM WET,{ },{ok},12.2
17-Mar-25 3:00:01 AM WET,{ },{ok},16.8
17-Mar-25 3:15:01 AM WET,{ },{ok},13.7
17-Mar-25 3:30:01 AM WET,{ },{ok},14.2
17-Mar-25 3:45:01 AM WET,{ },{ok},11.9
17-Mar-25 4:00:01 AM WET,{ },{ok},12.2
17-Mar-25 4:15:01 AM WET,{ },{ok},11.6
17-Mar-25 4:30:01 AM WET,{ },{ok},13.8
17-Mar-25 4:45:01 AM WET,{ },{ok},16.8
17-Mar-25 5:00:01 AM WET,{ },{ok},11.8
17-Mar-25 5:15:01 AM WET,{ },{ok},16.7
17-Mar-25 5:30:01 AM WET,{ },{ok},11.7
17-Mar-25 5:45:01 AM WET,{ },{ok},12.7
17-Mar-25 6:00:01 AM WET,{ },{ok},12.2
17-Mar-25 6:15:01 AM WET,{ },{ok},11.7
17-Mar-25 6:30:02 AM WET,{ },{ok},16.1
17-Mar-25 6:45:01 AM WET,{ },{ok},11.6
17-Mar-25 7:00:01 AM WET,{ },{ok},16.3
17-Mar-25 7:15:01 AM WET,{ },{ok},10.9
17-Mar-25 7:30:01 AM WET,{ },{ok},10.3
17-Mar-25 7:45:01 AM WET,{ },{ok},13.8
17-Mar-25 8:00:01 AM WET,{ },{ok},10.7
17-Mar-25 8:15:01 AM WET,{ },{ok},14.3
17-Mar-25 8:30:02 AM WET,{ },{ok},14.6
17-Mar-25 8:45:01 AM WET,{ },{ok},11.3
17-Mar-25 9:00:02 AM WET,{ },{ok},14.3
17-Mar-25 9:15:01 AM WET,{ },{ok},15.0
17-Mar-25 9:30:01 AM WET,{ },{ok},12.0
17-Mar-25 9:45:02 AM WET,{ },{ok},15.0
17-Mar-25 10:00:02 AM WET,{ },{ok},14.9
17-Mar-25 10:15:01 AM WET,{ },{ok},12.0
17-Mar-25 10:30:01 AM WET,{ },{ok},15.4
17-Mar-25 10:45:01 AM WET,{ },{ok},15.6
17-Mar-25 11:00:00 AM WET,{ },{ok},17.9
17-Mar-25 11:15:01 AM WET,{ },{ok},15.5
17-Mar-25 11:30:01 AM WET,{ },{ok},13.4
17-Mar-25 11:45:02 AM WET,{ },{ok},16.2
17-Mar-25 12:00:01 PM WET,{ },{ok},18.7
17-Mar-25 12:15:01 PM WET,{ },{ok},13.2
17-Mar-25 12:30:01 PM WET,{ },{ok},13.2
17-Mar-25 12:45:00 PM WET,{ },{ok},13.3
17-Mar-25 1:00:01 PM WET,{ },{ok},15.2
17-Mar-25 1:15:01 PM WET,{ },{ok},12.7
17-Mar-25 1:30:00 PM WET,{ },{ok},15.3
17-Mar-25 1:45:02 PM WET,{ },{ok},12.8
17-Mar-25 2:00:01 PM WET,{ },{ok},13.0
17-Mar-25 2:15:01 PM WET,{ },{ok},15.7
17-Mar-25 2:30:01 PM WET,{ },{ok},13.2
17-Mar-25 2:45:01 PM WET,{ },{ok},13.3
17-Mar-25 3:00:01 PM WET,{ },{ok},13.3
17-Mar-25 3:15:01 PM WET,{ },{ok},13.7
17-Mar-25 3:30:01 PM WET,{ },{ok},21.1
17-Mar-25 3:45:01 PM WET,{ },{ok},13.2
17-Mar-25 4:00:01 PM WET,{ },{ok},16.2
17-Mar-25 4:15:01 PM WET,{ },{ok},15.0
17-Mar-25 4:30:01 PM WET,{ },{ok},13.0
17-Mar-25 4:45:02 PM WET,{ },{ok},13.2
17-Mar-25 5:00:01 PM WET,{ },{ok},13.6
17-Mar-25 5:15:02 PM WET,{ },{ok},17.8
17-Mar-25 5:30:01 PM WET,{ },{ok},12.7
17-Mar-25 5:45:01 PM WET,{ },{ok},18.8
17-Mar-25 6:00:01 PM WET,{ },{ok},13.5
17-Mar-25 6:15:02 PM WET,{ },{ok},13.5
17-Mar-25 6:30:01 PM WET,{ },{ok},16.1
17-Mar-25 6:45:01 PM WET,{ },{ok},12.8
17-Mar-25 7:00:01 PM WET,{ },{ok},15.9
17-Mar-25 7:15:01 PM WET,{ },{ok},15.9
17-Mar-25 7:30:01 PM WET,{ },{ok},18.7
17-Mar-25 7:45:01 PM WET,{ },{ok},14.0
17-Mar-25 8:00:02 PM WET,{ },{ok},16.8
17-Mar-25 8:15:01 PM WET,{ },{ok},16.9
17-Mar-25 8:30:01 PM WET,{ },{ok},14.3
17-Mar-25 8:45:02 PM WET,{ },{ok},16.4
17-Mar-25 9:00:01 PM WET,{ },{ok},16.4
17-Mar-25 9:15:01 PM WET,{ },{ok},16.5
17-Mar-25 9:30:01 PM WET,{ },{ok},19.1
17-Mar-25 9:45:01 PM WET,{ },{ok},14.0
17-Mar-25 10:00:01 PM WET,{ },{ok},17.1
17-Mar-25 10:15:01 PM WET,{ },{ok},17.0
17-Mar-25 10:30:01 PM WET,{ },{ok},17.4
17-Mar-25 10:45:01 PM WET,{ },{ok},18.0
17-Mar-25 11:00:01 PM WET,{ },{ok},16.8
17-Mar-25 11:15:01 PM WET,{ },{ok},16.8
17-Mar-25 11:30:01 PM WET,{ },{ok},14.1
17-Mar-25 11:45:01 PM WET,{ },{ok},17.1
18-Mar-25 12:00:01 AM WET,{ },{ok},14.3
18-Mar-25 12:15:02 AM WET,{ },{ok},16.6
18-Mar-25 12:30:01 AM WET,{ },{ok},16.3
18-Mar-25 12:45:03 AM WET,{ },{ok},19.0
18-Mar-25 1:00:02 AM WET,{ },{ok},16.8
18-Mar-25 1:15:01 AM WET,{ },{ok},13.6
18-Mar-25 1:30:01 AM WET,{ },{ok},16.1
18-Mar-25 1:45:02 AM WET,{ },{ok},13.4
18-Mar-25 2:00:02 AM WET,{ },{ok},15.4
18-Mar-25 2:15:01 AM WET,{ },{ok},13.0
18-Mar-25 2:30:01 AM WET,{ },{ok},17.9
18-Mar-25 2:45:01 AM WET,{ },{ok},12.3
18-Mar-25 3:00:01 AM WET,{ },{ok},15.0
18-Mar-25 3:15:02 AM WET,{ },{ok},12.1
18-Mar-25 3:30:02 AM WET,{ },{ok},11.8
18-Mar-25 3:45:01 AM WET,{ },{ok},11.4
18-Mar-25 4:00:01 AM WET,{ },{ok},11.6
18-Mar-25 4:15:01 AM WET,{ },{ok},16.5
18-Mar-25 4:30:01 AM WET,{ },{ok},11.9
18-Mar-25 4:45:01 AM WET,{ },{ok},16.3
18-Mar-25 5:00:01 AM WET,{ },{ok},12.0
18-Mar-25 5:15:01 AM WET,{ },{ok},12.3
18-Mar-25 5:30:01 AM WET,{ },{ok},12.3
18-Mar-25 5:45:02 AM WET,{ },{ok},11.9
18-Mar-25 6:00:01 AM WET,{ },{ok},17.8
18-Mar-25 6:15:01 AM WET,{ },{ok},11.9
18-Mar-25 6:30:01 AM WET,{ },{ok},14.4
18-Mar-25 6:45:01 AM WET,{ },{ok},11.3
18-Mar-25 7:00:01 AM WET,{ },{ok},11.2
18-Mar-25 7:15:01 AM WET,{ },{ok},16.1
18-Mar-25 7:30:01 AM WET,{ },{ok},10.9
18-Mar-25 7:45:01 AM WET,{ },{ok},16.4
18-Mar-25 8:00:01 AM WET,{ },{ok},11.2
18-Mar-25 8:15:01 AM WET,{ },{ok},13.9
18-Mar-25 8:30:01 AM WET,{ },{ok},13.3
18-Mar-25 8:45:02 AM WET,{ },{ok},14.3
18-Mar-25 9:00:02 AM WET,{ },{ok},11.8
18-Mar-25 9:15:01 AM WET,{ },{ok},16.4
18-Mar-25 9:30:01 AM WET,{ },{ok},17.3
18-Mar-25 9:45:01 AM WET,{ },{ok},12.0
18-Mar-25 10:00:01 AM WET,{ },{ok},15.0
18-Mar-25 10:15:01 AM WET,{ },{ok},12.4
18-Mar-25 10:30:01 AM WET,{ },{ok},15.6
18-Mar-25 10:45:01 AM WET,{ },{ok},15.4
18-Mar-25 11:00:02 AM WET,{ },{ok},14.8
18-Mar-25 11:15:02 AM WET,{ },{ok},16.5
18-Mar-25 11:30:02 AM WET,{ },{ok},13.0
18-Mar-25 11:45:01 AM WET,{ },{ok},16.2
18-Mar-25 12:00:02 PM WET,{ },{ok},15.8
18-Mar-25 12:15:01 PM WET,{ },{ok},16.1
