Timestamp,Trend Flags,Status,Value (°C)
06-Jan-25 12:30:00 PM WEST,{start},{ok},19.8
06-Jan-25 12:45:00 PM WEST,{ },{ok},19.9
06-Jan-25 1:00:00 PM WEST,{ },{ok},20.2
06-Jan-25 1:15:00 PM WEST,{ },{ok},20.6
06-Jan-25 1:30:00 PM WEST,{ },{ok},20.9
06-Jan-25 1:45:00 PM WEST,{ },{ok},21.4
06-Jan-25 2:00:01 PM WEST,{ },{ok},21.8
06-Jan-25 2:15:01 PM WEST,{ },{ok},22.1
06-Jan-25 2:30:01 PM WEST,{ },{ok},22.4
06-Jan-25 2:45:00 PM WEST,{ },{ok},22.7
06-Jan-25 3:00:00 PM WEST,{ },{ok},22.8
06-Jan-25 3:15:01 PM WEST,{ },{ok},23.0
06-Jan-25 3:30:01 PM WEST,{ },{ok},22.8
06-Jan-25 3:45:00 PM WEST,{ },{ok},23.4
06-Jan-25 4:00:01 PM WEST,{ },{ok},23.7
06-Jan-25 4:15:00 PM WEST,{ },{ok},23.8
06-Jan-25 4:30:01 PM WEST,{ },{ok},24.0
06-Jan-25 4:45:00 PM WEST,{ },{ok},24.1
06-Jan-25 5:00:01 PM WEST,{ },{ok},24.0
06-Jan-25 5:15:00 PM WEST,{ },{ok},24.2
06-Jan-25 5:30:01 PM WEST,{ },{ok},24.4
06-Jan-25 5:45:00 PM WEST,{ },{ok},25.3
06-Jan-25 6:00:01 PM WEST,{ },{ok},26.8
06-Jan-25 6:15:00 PM WEST,{ },{ok},27.8
06-Jan-25 6:30:00 PM WEST,{ },{ok},27.1
06-Jan-25 6:45:00 PM WEST,{ },{ok},24.8
06-Jan-25 7:00:00 PM WEST,{ },{ok},23.3
06-Jan-25 7:15:01 PM WEST,{ },{ok},22.5
06-Jan-25 7:30:00 PM WEST,{ },{ok},22.0
06-Jan-25 7:45:00 PM WEST,{ },{ok},21.4
06-Jan-25 8:00:00 PM WEST,{ },{ok},21.0
06-Jan-25 8:15:02 PM WEST,{ },{ok},20.6
06-Jan-25 8:30:01 PM WEST,{ },{ok},20.3
06-Jan-25 8:45:01 PM WEST,{ },{ok},19.9
06-Jan-25 9:00:01 PM WEST,{ },{ok},19.8
06-Jan-25 9:15:01 PM WEST,{ },{ok},19.5
06-Jan-25 9:30:01 PM WEST,{ },{ok},19.3
06-Jan-25 9:45:01 PM WEST,{ },{ok},19.2
06-Jan-25 10:00:00 PM WEST,{ },{ok},18.9
06-Jan-25 10:15:01 PM WEST,{ },{ok},18.7
06-Jan-25 10:30:01 PM WEST,{ },{ok},18.6
06-Jan-25 10:45:01 PM WEST,{ },{ok},18.5
06-Jan-25 11:00:01 PM WEST,{ },{ok},18.5
06-Jan-25 11:15:00 PM WEST,{ },{ok},18.4
06-Jan-25 11:30:00 PM WEST,{ },{ok},18.4
06-Jan-25 11:45:01 PM WEST,{ },{ok},18.2
07-Jan-25 12:00:00 AM WEST,{ },{ok},18.1
07-Jan-25 12:15:00 AM WEST,{ },{ok},17.9
07-Jan-25 12:30:00 AM WEST,{ },{ok},17.8
07-Jan-25 12:45:01 AM WEST,{ },{ok},17.7
07-Jan-25 1:00:02 AM WEST,{ },{ok},17.6
07-Jan-25 1:15:01 AM WEST,{ },{ok},17.5
07-Jan-25 1:30:02 AM WEST,{ },{ok},17.3
07-Jan-25 1:45:02 AM WEST,{ },{ok},17.2
07-Jan-25 2:00:02 AM WEST,{ },{ok},17.2
07-Jan-25 2:15:03 AM WEST,{ },{ok},17.2
07-Jan-25 2:30:01 AM WEST,{ },{ok},17.2
07-Jan-25 2:45:01 AM WEST,{ },{ok},17.1
07-Jan-25 3:00:02 AM WEST,{ },{ok},17.0
07-Jan-25 3:15:04 AM WEST,{ },{ok},17.0
07-Jan-25 3:30:03 AM WEST,{ },{ok},16.9
07-Jan-25 3:45:02 AM WEST,{ },{ok},16.8
07-Jan-25 4:00:00 AM WEST,{ },{ok},16.8
07-Jan-25 4:15:01 AM WEST,{ },{ok},16.6
07-Jan-25 4:30:01 AM WEST,{ },{ok},16.6
07-Jan-25 4:45:01 AM WEST,{ },{ok},16.5
07-Jan-25 5:00:02 AM WEST,{ },{ok},16.3
07-Jan-25 5:15:01 AM WEST,{ },{ok},16.3
07-Jan-25 5:30:02 AM WEST,{ },{ok},16.2
07-Jan-25 5:45:01 AM WEST,{ },{ok},16.1
07-Jan-25 6:00:01 AM WEST,{ },{ok},16.1
07-Jan-25 6:15:04 AM WEST,{ },{ok},16.0
07-Jan-25 6:30:01 AM WEST,{ },{ok},16.0
07-Jan-25 6:45:01 AM WEST,{ },{ok},15.9
07-Jan-25 7:00:00 AM WEST,{ },{ok},15.9
07-Jan-25 7:15:00 AM WEST,{ },{ok},15.8
07-Jan-25 7:30:00 AM WEST,{ },{ok},15.8
07-Jan-25 7:45:01 AM WEST,{ },{ok},15.7
07-Jan-25 8:00:01 AM WEST,{ },{ok},15.7
07-Jan-25 8:15:01 AM WEST,{ },{ok},15.8
07-Jan-25 8:30:01 AM WEST,{ },{ok},16.0
07-Jan-25 8:45:01 AM WEST,{ },{ok},16.0
07-Jan-25 9:00:01 AM WEST,{ },{ok},16.0
07-Jan-25 9:15:03 AM WEST,{ },{ok},16.0
07-Jan-25 9:30:01 AM WEST,{ },{ok},16.0
07-Jan-25 9:45:01 AM WEST,{ },{ok},16.2
07-Jan-25 10:00:01 AM WEST,{ },{ok},16.5
07-Jan-25 10:15:01 AM WEST,{ },{ok},16.8
07-Jan-25 10:30:00 AM WEST,{ },{ok},16.9
07-Jan-25 10:45:01 AM WEST,{ },{ok},17.2
07-Jan-25 11:00:02 AM WEST,{ },{ok},17.6
07-Jan-25 11:15:01 AM WEST,{ },{ok},18.0
07-Jan-25 11:30:00 AM WEST,{ },{ok},18.4
07-Jan-25 11:45:01 AM WEST,{ },{ok},18.7
07-Jan-25 12:00:01 PM WEST,{ },{ok},19.1
07-Jan-25 12:15:01 PM WEST,{ },{ok},19.3
07-Jan-25 12:30:00 PM WEST,{ },{ok},19.6
07-Jan-25 12:45:01 PM WEST,{ },{ok},19.8
07-Jan-25 1:00:01 PM WEST,{ },{ok},20.1
07-Jan-25 1:15:01 PM WEST,{ },{ok},20.6
07-Jan-25 1:30:01 PM WEST,{ },{ok},21.2
07-Jan-25 1:45:01 PM WEST,{ },{ok},21.9
07-Jan-25 2:00:01 PM WEST,{ },{ok},22.5
07-Jan-25 2:15:00 PM WEST,{ },{ok},22.9
07-Jan-25 2:30:01 PM WEST,{ },{ok},23.2
07-Jan-25 2:45:01 PM WEST,{ },{ok},23.7
07-Jan-25 3:00:01 PM WEST,{ },{ok},23.8
07-Jan-25 3:15:01 PM WEST,{ },{ok},24.1
07-Jan-25 3:30:02 PM WEST,{ },{ok},24.6
07-Jan-25 3:45:01 PM WEST,{ },{ok},25.0
07-Jan-25 4:00:01 PM WEST,{ },{ok},25.2
07-Jan-25 4:15:01 PM WEST,{ },{ok},25.0
07-Jan-25 4:30:01 PM WEST,{ },{ok},25.0
07-Jan-25 4:45:01 PM WEST,{ },{ok},25.2
07-Jan-25 5:00:01 PM WEST,{ },{ok},25.3
07-Jan-25 5:15:01 PM WEST,{ },{ok},25.4
07-Jan-25 5:30:01 PM WEST,{ },{ok},25.7
07-Jan-25 5:45:00 PM WEST,{ },{ok},26.3
07-Jan-25 6:00:01 PM WEST,{ },{ok},27.5
07-Jan-25 6:15:01 PM WEST,{ },{ok},28.4
07-Jan-25 6:30:02 PM WEST,{ },{ok},27.2
07-Jan-25 6:45:01 PM WEST,{ },{ok},25.0
07-Jan-25 7:00:01 PM WEST,{ },{ok},23.4
07-Jan-25 7:15:01 PM WEST,{ },{ok},22.5
07-Jan-25 7:30:01 PM WEST,{ },{ok},21.9
07-Jan-25 7:45:01 PM WEST,{ },{ok},21.5
07-Jan-25 8:00:01 PM WEST,{ },{ok},21.2
07-Jan-25 8:15:01 PM WEST,{ },{ok},20.8
07-Jan-25 8:30:02 PM WEST,{ },{ok},20.5
07-Jan-25 8:45:01 PM WEST,{ },{ok},20.1
07-Jan-25 9:00:01 PM WEST,{ },{ok},19.9
07-Jan-25 9:15:01 PM WEST,{ },{ok},19.6
07-Jan-25 9:30:01 PM WEST,{ },{ok},19.2
07-Jan-25 9:45:01 PM WEST,{ },{ok},18.8
07-Jan-25 10:00:01 PM WEST,{ },{ok},18.6
07-Jan-25 10:15:01 PM WEST,{ },{ok},18.4
07-Jan-25 10:30:01 PM WEST,{ },{ok},18.0
07-Jan-25 10:45:01 PM WEST,{ },{ok},17.9
07-Jan-25 11:00:01 PM WEST,{ },{ok},17.8
07-Jan-25 11:15:01 PM WEST,{ },{ok},17.8
07-Jan-25 11:30:01 PM WEST,{ },{ok},17.9
07-Jan-25 11:45:01 PM WEST,{ },{ok},17.9
08-Jan-25 12:00:01 AM WEST,{ },{ok},17.8
08-Jan-25 12:15:00 AM WEST,{ },{ok},17.7
08-Jan-25 12:30:02 AM WEST,{ },{ok},17.7
08-Jan-25 12:45:02 AM WEST,{ },{ok},17.7
08-Jan-25 1:00:01 AM WEST,{ },{ok},17.6
08-Jan-25 1:15:01 AM WEST,{ },{ok},17.5
08-Jan-25 1:30:01 AM WEST,{ },{ok},17.5
08-Jan-25 1:45:01 AM WEST,{ },{ok},17.4
08-Jan-25 2:00:01 AM WEST,{ },{ok},17.3
08-Jan-25 2:15:01 AM WEST,{ },{ok},17.2
08-Jan-25 2:30:01 AM WEST,{ },{ok},17.0
08-Jan-25 2:45:01 AM WEST,{ },{ok},16.8
08-Jan-25 3:00:01 AM WEST,{ },{ok},16.7
08-Jan-25 3:15:00 AM WEST,{ },{ok},16.5
08-Jan-25 3:30:01 AM WEST,{ },{ok},16.4
08-Jan-25 3:45:01 AM WEST,{ },{ok},16.4
08-Jan-25 4:00:00 AM WEST,{ },{ok},16.3
08-Jan-25 4:15:01 AM WEST,{ },{ok},16.4
08-Jan-25 4:30:01 AM WEST,{ },{ok},16.3
08-Jan-25 4:45:01 AM WEST,{ },{ok},16.2
08-Jan-25 5:00:01 AM WEST,{ },{ok},16.1
08-Jan-25 5:15:01 AM WEST,{ },{ok},15.9
08-Jan-25 5:30:00 AM WEST,{ },{ok},15.8
08-Jan-25 5:45:01 AM WEST,{ },{ok},15.7
08-Jan-25 6:00:01 AM WEST,{ },{ok},15.5
08-Jan-25 6:15:01 AM WEST,{ },{ok},15.5
08-Jan-25 6:30:01 AM WEST,{ },{ok},15.5
08-Jan-25 6:45:01 AM WEST,{ },{ok},15.3
08-Jan-25 7:00:01 AM WEST,{ },{ok},15.2
08-Jan-25 7:15:01 AM WEST,{ },{ok},15.2
08-Jan-25 7:30:01 AM WEST,{ },{ok},15.2
08-Jan-25 7:45:01 AM WEST,{ },{ok},15.3
08-Jan-25 8:00:01 AM WEST,{ },{ok},15.4
08-Jan-25 8:15:01 AM WEST,{ },{ok},15.5
08-Jan-25 8:30:01 AM WEST,{ },{ok},15.7
08-Jan-25 8:45:01 AM WEST,{ },{ok},15.7
08-Jan-25 9:00:01 AM WEST,{ },{ok},15.6
08-Jan-25 9:15:01 AM WEST,{ },{ok},15.8
08-Jan-25 9:30:02 AM WEST,{ },{ok},16.1
08-Jan-25 9:45:01 AM WEST,{ },{ok},16.4
08-Jan-25 10:00:00 AM WEST,{ },{ok},16.7
08-Jan-25 10:15:00 AM WEST,{ },{ok},17.0
08-Jan-25 10:30:01 AM WEST,{ },{ok},17.3
08-Jan-25 10:45:01 AM WEST,{ },{ok},17.7
08-Jan-25 11:00:00 AM WEST,{ },{ok},18.1
08-Jan-25 11:15:01 AM WEST,{ },{ok},18.5
08-Jan-25 11:30:02 AM WEST,{ },{ok},18.8
08-Jan-25 11:45:01 AM WEST,{ },{ok},19.2
08-Jan-25 12:00:01 PM WEST,{ },{ok},19.4
08-Jan-25 12:15:01 PM WEST,{ },{ok},19.5
08-Jan-25 12:30:01 PM WEST,{ },{ok},19.7
08-Jan-25 12:45:02 PM WEST,{ },{ok},19.9
08-Jan-25 1:00:02 PM WEST,{ },{ok},20.0
08-Jan-25 1:15:01 PM WEST,{ },{ok},20.3
08-Jan-25 1:30:00 PM WEST,{ },{ok},20.7
08-Jan-25 1:45:01 PM WEST,{ },{ok},21.1
08-Jan-25 2:00:01 PM WEST,{ },{ok},21.6
08-Jan-25 2:15:02 PM WEST,{ },{ok},22.2
08-Jan-25 2:30:03 PM WEST,{ },{ok},22.5
08-Jan-25 2:45:01 PM WEST,{ },{ok},22.9
08-Jan-25 3:00:01 PM WEST,{ },{ok},23.4
08-Jan-25 3:15:04 PM WEST,{ },{ok},24.2
08-Jan-25 3:30:01 PM WEST,{ },{ok},24.5
08-Jan-25 3:45:01 PM WEST,{ },{ok},24.5
08-Jan-25 4:00:00 PM WEST,{ },{ok},24.5
08-Jan-25 4:15:01 PM WEST,{ },{ok},24.9
08-Jan-25 4:30:01 PM WEST,{ },{ok},25.1
08-Jan-25 4:45:00 PM WEST,{ },{ok},25.0
08-Jan-25 5:00:00 PM WEST,{ },{ok},25.0
08-Jan-25 5:15:00 PM WEST,{ },{ok},25.3
08-Jan-25 5:30:00 PM WEST,{ },{ok},25.6
08-Jan-25 5:45:01 PM WEST,{ },{ok},26.3
08-Jan-25 6:00:01 PM WEST,{ },{ok},27.5
08-Jan-25 6:15:00 PM WEST,{ },{ok},29.0
08-Jan-25 6:30:00 PM WEST,{ },{ok},29.2
08-Jan-25 6:45:00 PM WEST,{ },{ok},26.4
08-Jan-25 7:00:01 PM WEST,{ },{ok},24.4
08-Jan-25 7:15:01 PM WEST,{ },{ok},23.1
08-Jan-25 7:30:00 PM WEST,{ },{ok},22.4
08-Jan-25 7:45:01 PM WEST,{ },{ok},21.8
08-Jan-25 8:00:01 PM WEST,{ },{ok},21.2
08-Jan-25 8:15:01 PM WEST,{ },{ok},20.7
08-Jan-25 8:30:01 PM WEST,{ },{ok},20.3
08-Jan-25 8:45:00 PM WEST,{ },{ok},19.9
08-Jan-25 9:00:00 PM WEST,{ },{ok},19.5
08-Jan-25 9:15:01 PM WEST,{ },{ok},19.3
08-Jan-25 9:30:00 PM WEST,{ },{ok},19.0
08-Jan-25 9:45:00 PM WEST,{ },{ok},18.7
08-Jan-25 10:00:00 PM WEST,{ },{ok},18.4
08-Jan-25 10:15:00 PM WEST,{ },{ok},18.4
08-Jan-25 10:30:00 PM WEST,{ },{ok},18.2
08-Jan-25 10:45:00 PM WEST,{ },{ok},18.1
08-Jan-25 11:00:00 PM WEST,{ },{ok},17.9
08-Jan-25 11:15:00 PM WEST,{ },{ok},17.8
08-Jan-25 11:30:00 PM WEST,{ },{ok},17.8
08-Jan-25 11:45:01 PM WEST,{ },{ok},17.4
09-Jan-25 12:00:00 AM WEST,{ },{ok},17.0
09-Jan-25 12:15:00 AM WEST,{ },{ok},17.0
09-Jan-25 12:30:01 AM WEST,{ },{ok},16.9
09-Jan-25 12:45:00 AM WEST,{ },{ok},16.9
09-Jan-25 1:00:00 AM WEST,{ },{ok},17.0
09-Jan-25 1:15:00 AM WEST,{ },{ok},16.9
09-Jan-25 1:30:00 AM WEST,{ },{ok},16.8
09-Jan-25 1:45:00 AM WEST,{ },{ok},16.8
09-Jan-25 2:00:01 AM WEST,{ },{ok},16.8
09-Jan-25 2:15:01 AM WEST,{ },{ok},16.7
09-Jan-25 2:30:00 AM WEST,{ },{ok},16.7
09-Jan-25 2:45:00 AM WEST,{ },{ok},16.7
09-Jan-25 3:00:00 AM WEST,{ },{ok},16.7
09-Jan-25 3:15:00 AM WEST,{ },{ok},16.6
09-Jan-25 3:30:00 AM WEST,{ },{ok},16.6
09-Jan-25 3:45:00 AM WEST,{ },{ok},16.6
09-Jan-25 4:00:00 AM WEST,{ },{ok},16.6
09-Jan-25 4:15:01 AM WEST,{ },{ok},16.6
09-Jan-25 4:30:01 AM WEST,{ },{ok},16.7
09-Jan-25 4:45:01 AM WEST,{ },{ok},16.7
09-Jan-25 5:00:00 AM WEST,{ },{ok},16.6
09-Jan-25 5:15:01 AM WEST,{ },{ok},16.5
09-Jan-25 5:30:00 AM WEST,{ },{ok},16.4
09-Jan-25 5:45:01 AM WEST,{ },{ok},16.4
09-Jan-25 6:00:01 AM WEST,{ },{ok},16.4
09-Jan-25 6:15:00 AM WEST,{ },{ok},16.4
09-Jan-25 6:30:01 AM WEST,{ },{ok},16.4
09-Jan-25 6:45:00 AM WEST,{ },{ok},16.3
09-Jan-25 7:00:00 AM WEST,{ },{ok},15.9
09-Jan-25 7:15:00 AM WEST,{ },{ok},15.7
09-Jan-25 7:30:00 AM WEST,{ },{ok},15.6
09-Jan-25 7:45:00 AM WEST,{ },{ok},15.4
09-Jan-25 8:00:00 AM WEST,{ },{ok},15.4
09-Jan-25 8:15:00 AM WEST,{ },{ok},15.4
09-Jan-25 8:30:00 AM WEST,{ },{ok},15.5
09-Jan-25 8:45:01 AM WEST,{ },{ok},15.4
09-Jan-25 9:00:01 AM WEST,{ },{ok},15.3
09-Jan-25 9:15:00 AM WEST,{ },{ok},15.3
09-Jan-25 9:30:01 AM WEST,{ },{ok},15.5
09-Jan-25 9:45:01 AM WEST,{ },{ok},15.7
09-Jan-25 10:00:01 AM WEST,{ },{ok},16.0
09-Jan-25 10:15:00 AM WEST,{ },{ok},16.3
09-Jan-25 10:30:02 AM WEST,{ },{ok},16.7
09-Jan-25 10:45:01 AM WEST,{ },{ok},17.0
09-Jan-25 11:00:01 AM WEST,{ },{ok},17.3
09-Jan-25 11:15:00 AM WEST,{ },{ok},17.9
09-Jan-25 11:30:00 AM WEST,{ },{ok},18.4
09-Jan-25 11:45:01 AM WEST,{ },{ok},18.8
09-Jan-25 12:00:01 PM WEST,{ },{ok},19.1
09-Jan-25 12:15:01 PM WEST,{ },{ok},19.4
09-Jan-25 12:30:01 PM WEST,{ },{ok},19.6
09-Jan-25 12:45:01 PM WEST,{ },{ok},19.9
09-Jan-25 1:00:01 PM WEST,{ },{ok},20.3
09-Jan-25 1:15:01 PM WEST,{ },{ok},20.8
09-Jan-25 1:30:00 PM WEST,{ },{ok},21.3
09-Jan-25 1:45:00 PM WEST,{ },{ok},21.8
09-Jan-25 2:00:00 PM WEST,{ },{ok},22.3
09-Jan-25 2:15:00 PM WEST,{ },{ok},22.7
09-Jan-25 2:30:00 PM WEST,{ },{ok},23.1
09-Jan-25 2:45:00 PM WEST,{ },{ok},23.7
09-Jan-25 3:00:01 PM WEST,{ },{ok},24.3
09-Jan-25 3:15:01 PM WEST,{ },{ok},24.6
09-Jan-25 3:30:01 PM WEST,{ },{ok},25.1
09-Jan-25 3:45:01 PM WEST,{ },{ok},25.5
09-Jan-25 4:00:00 PM WEST,{ },{ok},25.7
09-Jan-25 4:15:00 PM WEST,{ },{ok},25.9
09-Jan-25 4:30:01 PM WEST,{ },{ok},26.0
09-Jan-25 4:45:01 PM WEST,{ },{ok},26.1
09-Jan-25 5:00:00 PM WEST,{ },{ok},26.0
09-Jan-25 5:15:01 PM WEST,{ },{ok},26.1
09-Jan-25 5:30:01 PM WEST,{ },{ok},26.6
09-Jan-25 5:45:01 PM WEST,{ },{ok},27.4
09-Jan-25 6:00:01 PM WEST,{ },{ok},28.8
09-Jan-25 6:15:01 PM WEST,{ },{ok},30.4
09-Jan-25 6:30:00 PM WEST,{ },{ok},30.1
09-Jan-25 6:45:00 PM WEST,{ },{ok},27.0
09-Jan-25 7:00:01 PM WEST,{ },{ok},24.7
09-Jan-25 7:15:01 PM WEST,{ },{ok},23.5
09-Jan-25 7:30:00 PM WEST,{ },{ok},22.7
09-Jan-25 7:45:00 PM WEST,{ },{ok},22.2
09-Jan-25 8:00:02 PM WEST,{ },{ok},21.8
09-Jan-25 8:15:01 PM WEST,{ },{ok},21.4
09-Jan-25 8:30:01 PM WEST,{ },{ok},21.2
09-Jan-25 8:45:01 PM WEST,{ },{ok},20.9
09-Jan-25 9:00:01 PM WEST,{ },{ok},20.6
09-Jan-25 9:15:00 PM WEST,{ },{ok},20.2
09-Jan-25 9:30:00 PM WEST,{ },{ok},19.8
09-Jan-25 9:45:03 PM WEST,{ },{ok},19.5
09-Jan-25 10:00:01 PM WEST,{ },{ok},19.1
09-Jan-25 10:15:00 PM WEST,{ },{ok},18.9
09-Jan-25 10:30:00 PM WEST,{ },{ok},18.7
09-Jan-25 10:45:00 PM WEST,{ },{ok},18.4
09-Jan-25 11:00:00 PM WEST,{ },{ok},18.4
09-Jan-25 11:15:00 PM WEST,{ },{ok},18.2
09-Jan-25 11:30:00 PM WEST,{ },{ok},18.1
09-Jan-25 11:45:04 PM WEST,{ },{ok},17.8
10-Jan-25 12:00:00 AM WEST,{ },{ok},17.5
10-Jan-25 12:15:01 AM WEST,{ },{ok},17.4
10-Jan-25 12:30:01 AM WEST,{ },{ok},17.2
10-Jan-25 12:45:02 AM WEST,{ },{ok},16.9
10-Jan-25 1:00:01 AM WEST,{ },{ok},16.8
10-Jan-25 1:15:00 AM WEST,{ },{ok},16.8
10-Jan-25 1:30:03 AM WEST,{ },{ok},16.8
10-Jan-25 1:45:02 AM WEST,{ },{ok},16.8
10-Jan-25 2:00:01 AM WEST,{ },{ok},16.8
10-Jan-25 2:15:01 AM WEST,{ },{ok},16.8
10-Jan-25 2:30:01 AM WEST,{ },{ok},16.8
10-Jan-25 2:45:02 AM WEST,{ },{ok},16.8
10-Jan-25 3:00:00 AM WEST,{ },{ok},16.8
10-Jan-25 3:15:01 AM WEST,{ },{ok},16.8
10-Jan-25 3:30:01 AM WEST,{ },{ok},16.6
10-Jan-25 3:45:01 AM WEST,{ },{ok},16.5
10-Jan-25 4:00:02 AM WEST,{ },{ok},16.5
10-Jan-25 4:15:01 AM WEST,{ },{ok},16.5
10-Jan-25 4:30:00 AM WEST,{ },{ok},16.5
10-Jan-25 4:45:02 AM WEST,{ },{ok},16.5
10-Jan-25 5:00:02 AM WEST,{ },{ok},16.6
10-Jan-25 5:15:02 AM WEST,{ },{ok},16.6
10-Jan-25 5:30:02 AM WEST,{ },{ok},16.6
10-Jan-25 5:45:01 AM WEST,{ },{ok},16.6
10-Jan-25 6:00:00 AM WEST,{ },{ok},16.6
10-Jan-25 6:15:00 AM WEST,{ },{ok},16.6
10-Jan-25 6:30:00 AM WEST,{ },{ok},16.4
10-Jan-25 6:45:00 AM WEST,{ },{ok},16.3
10-Jan-25 7:00:00 AM WEST,{ },{ok},16.1
10-Jan-25 7:15:00 AM WEST,{ },{ok},16.0
10-Jan-25 7:30:00 AM WEST,{ },{ok},15.9
10-Jan-25 7:45:03 AM WEST,{ },{ok},15.9
10-Jan-25 8:00:01 AM WEST,{ },{ok},16.0
10-Jan-25 8:15:01 AM WEST,{ },{ok},16.0
10-Jan-25 8:30:01 AM WEST,{ },{ok},16.0
10-Jan-25 8:45:00 AM WEST,{ },{ok},15.9
10-Jan-25 9:00:01 AM WEST,{ },{ok},15.7
10-Jan-25 9:15:03 AM WEST,{ },{ok},15.6
10-Jan-25 9:30:02 AM WEST,{ },{ok},15.7
10-Jan-25 9:45:01 AM WEST,{ },{ok},15.8
10-Jan-25 10:00:00 AM WEST,{ },{ok},16.1
10-Jan-25 10:15:01 AM WEST,{ },{ok},16.4
10-Jan-25 10:30:00 AM WEST,{ },{ok},16.8
10-Jan-25 10:45:02 AM WEST,{ },{ok},17.1
10-Jan-25 11:00:01 AM WEST,{ },{ok},17.5
10-Jan-25 11:15:01 AM WEST,{ },{ok},18.0
10-Jan-25 11:30:00 AM WEST,{ },{ok},18.4
10-Jan-25 11:45:01 AM WEST,{ },{ok},18.8
10-Jan-25 12:00:01 PM WEST,{ },{ok},19.2
10-Jan-25 12:15:01 PM WEST,{ },{ok},19.4
10-Jan-25 12:30:01 PM WEST,{ },{ok},19.7
10-Jan-25 12:45:00 PM WEST,{ },{ok},19.9
10-Jan-25 1:00:01 PM WEST,{ },{ok},20.3
10-Jan-25 1:15:00 PM WEST,{ },{ok},20.9
10-Jan-25 1:30:00 PM WEST,{ },{ok},21.5
10-Jan-25 1:45:00 PM WEST,{ },{ok},22.1
10-Jan-25 2:00:01 PM WEST,{ },{ok},22.8
10-Jan-25 2:15:01 PM WEST,{ },{ok},23.1
10-Jan-25 2:30:00 PM WEST,{ },{ok},23.7
10-Jan-25 2:45:00 PM WEST,{ },{ok},24.0
10-Jan-25 3:00:01 PM WEST,{ },{ok},24.3
10-Jan-25 3:15:01 PM WEST,{ },{ok},24.8
10-Jan-25 3:30:00 PM WEST,{ },{ok},25.2
10-Jan-25 3:45:02 PM WEST,{ },{ok},25.5
10-Jan-25 4:00:00 PM WEST,{ },{ok},25.6
10-Jan-25 4:15:01 PM WEST,{ },{ok},25.7
10-Jan-25 4:30:02 PM WEST,{ },{ok},25.9
10-Jan-25 4:45:01 PM WEST,{ },{ok},25.9
10-Jan-25 5:00:02 PM WEST,{ },{ok},26.0
10-Jan-25 5:15:01 PM WEST,{ },{ok},26.2
10-Jan-25 5:30:01 PM WEST,{ },{ok},26.2
10-Jan-25 5:45:01 PM WEST,{ },{ok},26.9
10-Jan-25 6:00:01 PM WEST,{ },{ok},27.6
10-Jan-25 6:15:01 PM WEST,{ },{ok},28.6
10-Jan-25 6:30:00 PM WEST,{ },{ok},27.8
10-Jan-25 6:45:01 PM WEST,{ },{ok},25.5
10-Jan-25 7:00:01 PM WEST,{ },{ok},23.8
10-Jan-25 7:15:01 PM WEST,{ },{ok},22.9
10-Jan-25 7:30:00 PM WEST,{ },{ok},22.3
10-Jan-25 7:45:00 PM WEST,{ },{ok},21.8
10-Jan-25 8:00:01 PM WEST,{ },{ok},21.4
10-Jan-25 8:15:00 PM WEST,{ },{ok},21.2
10-Jan-25 8:30:00 PM WEST,{ },{ok},21.0
10-Jan-25 8:45:00 PM WEST,{ },{ok},20.7
10-Jan-25 9:00:00 PM WEST,{ },{ok},20.5
10-Jan-25 9:15:00 PM WEST,{ },{ok},20.2
10-Jan-25 9:30:00 PM WEST,{ },{ok},20.0
10-Jan-25 9:45:01 PM WEST,{ },{ok},19.8
10-Jan-25 10:00:00 PM WEST,{ },{ok},19.6
10-Jan-25 10:15:00 PM WEST,{ },{ok},19.3
10-Jan-25 10:30:00 PM WEST,{ },{ok},19.1
10-Jan-25 10:45:00 PM WEST,{ },{ok},18.9
10-Jan-25 11:00:00 PM WEST,{ },{ok},18.8
10-Jan-25 11:15:00 PM WEST,{ },{ok},18.6
10-Jan-25 11:30:00 PM WEST,{ },{ok},18.4
10-Jan-25 11:45:01 PM WEST,{ },{ok},18.2
11-Jan-25 12:00:00 AM WEST,{ },{ok},18.1
11-Jan-25 12:15:00 AM WEST,{ },{ok},17.9
11-Jan-25 12:30:00 AM WEST,{ },{ok},17.7
11-Jan-25 12:45:01 AM WEST,{ },{ok},17.6
11-Jan-25 1:00:00 AM WEST,{ },{ok},17.6
11-Jan-25 1:15:00 AM WEST,{ },{ok},17.6
11-Jan-25 1:30:01 AM WEST,{ },{ok},17.5
11-Jan-25 1:45:00 AM WEST,{ },{ok},17.5
11-Jan-25 2:00:00 AM WEST,{ },{ok},17.4
11-Jan-25 2:15:01 AM WEST,{ },{ok},17.4
11-Jan-25 2:30:01 AM WEST,{ },{ok},17.2
11-Jan-25 2:45:00 AM WEST,{ },{ok},17.1
11-Jan-25 3:00:01 AM WEST,{ },{ok},17.2
11-Jan-25 3:15:01 AM WEST,{ },{ok},17.3
11-Jan-25 3:30:01 AM WEST,{ },{ok},17.4
11-Jan-25 3:45:00 AM WEST,{ },{ok},17.5
11-Jan-25 4:00:00 AM WEST,{ },{ok},17.5
11-Jan-25 4:15:00 AM WEST,{ },{ok},17.5
11-Jan-25 4:30:00 AM WEST,{ },{ok},17.5
11-Jan-25 4:45:01 AM WEST,{ },{ok},17.6
