Timestamp;Trend Flags;Status;Value (°C)
29-Dec-24 6:45:00 PM WEST,{ },"{alarm,unackedAlarm}",26.4
29-Dec-24 7:00:00 PM WEST,{ },"{alarm,unackedAlarm}",26.3
29-Dec-24 7:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.5
29-Dec-24 7:30:00 PM WEST,{ },"{alarm,unackedAlarm}",26.8
29-Dec-24 7:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
29-Dec-24 8:00:00 PM WEST,{ },"{alarm,unackedAlarm}",27.5
29-Dec-24 8:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.6
29-Dec-24 8:30:00 PM WEST,{ },"{alarm,unackedAlarm}",28.0
29-Dec-24 8:45:00 PM WEST,{ },"{alarm,unackedAlarm}",28.4
29-Dec-24 9:00:00 PM WEST,{ },"{alarm,unackedAlarm}",28.9
29-Dec-24 9:15:01 PM WEST,{ },"{alarm,unackedAlarm}",29.9
29-Dec-24 9:30:00 PM WEST,{ },"{alarm,unackedAlarm}",28.9
29-Dec-24 9:45:00 PM WEST,{ },"{alarm,unackedAlarm}",28.2
29-Dec-24 10:00:00 PM WEST,{ },"{alarm,unackedAlarm}",27.8
29-Dec-24 10:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.9
29-Dec-24 10:30:00 PM WEST,{ },"{alarm,unackedAlarm}",29.2
29-Dec-24 10:45:01 PM WEST,{ },"{alarm,unackedAlarm}",29.0
29-Dec-24 11:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.1
29-Dec-24 11:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.8
29-Dec-24 11:30:00 PM WEST,{ },"{alarm,unackedAlarm}",27.2
29-Dec-24 11:45:00 PM WEST,{ },"{alarm,unackedAlarm}",27.0
30-Dec-24 12:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.2
30-Dec-24 12:15:00 AM WEST,{ },"{alarm,unackedAlarm}",26.4
30-Dec-24 12:30:00 AM WEST,{ },"{alarm,unackedAlarm}",27.4
30-Dec-24 12:45:00 AM WEST,{ },"{alarm,unackedAlarm}",26.7
30-Dec-24 1:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
30-Dec-24 1:15:00 AM WEST,{ },"{alarm,unackedAlarm}",27.0
