history:GTC_Multisite_Inwi/BGU-ONE Active Power Clim;;;
;;;
Timestamp;Trend Flags;Status;Value (kW)
08-Feb-25 11:30:01 PM WEST;{ };{ok};3.6
08-Feb-25 11:45:02 PM WEST;{ };{ok};0.3
09-Feb-25 12:00:01 AM WEST;{ };{ok};3.5
09-Feb-25 12:15:02 AM WEST;{ };{ok};0.3
09-Feb-25 12:30:02 AM WEST;{ };{ok};0.3
09-Feb-25 12:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 1:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 1:15:01 AM WEST;{ };{ok};3.6
09-Feb-25 1:30:01 AM WEST;{ };{ok};3.6
09-Feb-25 1:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 2:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 2:15:01 AM WEST;{ };{ok};0.3
09-Feb-25 2:30:01 AM WEST;{ };{ok};0.3
09-Feb-25 2:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 3:00:01 AM WEST;{ };{ok};0.4
09-Feb-25 3:15:01 AM WEST;{ };{ok};3.0
09-Feb-25 3:30:02 AM WEST;{ };{ok};0.3
09-Feb-25 3:45:02 AM WEST;{ };{ok};3.5
09-Feb-25 4:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 4:15:01 AM WEST;{ };{ok};3.5
09-Feb-25 4:30:01 AM WEST;{ };{ok};0.3
09-Feb-25 4:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 5:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 5:15:00 AM WEST;{ };{ok};0.3
09-Feb-25 5:30:01 AM WEST;{ };{ok};3.5
09-Feb-25 5:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 6:00:01 AM WEST;{ };{ok};3.4
09-Feb-25 6:15:01 AM WEST;{ };{ok};0.4
09-Feb-25 6:30:01 AM WEST;{ };{ok};3.4
09-Feb-25 6:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 7:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 7:15:01 AM WEST;{ };{ok};0.4
09-Feb-25 7:30:01 AM WEST;{ };{ok};3.4
09-Feb-25 7:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 8:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 8:15:01 AM WEST;{ };{ok};0.4
09-Feb-25 8:30:01 AM WEST;{ };{ok};0.3
09-Feb-25 8:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 9:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 9:15:01 AM WEST;{ };{ok};0.3
09-Feb-25 9:30:01 AM WEST;{ };{ok};0.3
09-Feb-25 9:45:01 AM WEST;{ };{ok};3.3
09-Feb-25 10:00:01 AM WEST;{ };{ok};0.3
09-Feb-25 10:15:01 AM WEST;{ };{ok};0.3
09-Feb-25 10:30:01 AM WEST;{ };{ok};3.5
09-Feb-25 10:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 11:00:01 AM WEST;{ };{ok};3.6
09-Feb-25 11:15:01 AM WEST;{ };{ok};0.3
09-Feb-25 11:30:01 AM WEST;{ };{ok};0.3
09-Feb-25 11:45:01 AM WEST;{ };{ok};0.3
09-Feb-25 12:00:01 PM WEST;{ };{ok};3.6
09-Feb-25 12:15:01 PM WEST;{ };{ok};3.8
09-Feb-25 12:30:01 PM WEST;{ };{ok};0.3
09-Feb-25 12:45:00 PM WEST;{ };{ok};3.9
09-Feb-25 1:00:01 PM WEST;{ };{ok};3.8
09-Feb-25 1:15:00 PM WEST;{ };{ok};3.8
09-Feb-25 1:30:02 PM WEST;{ };{ok};0.3
09-Feb-25 1:45:01 PM WEST;{ };{ok};0.3
09-Feb-25 2:00:01 PM WEST;{ };{ok};0.3
09-Feb-25 2:15:01 PM WEST;{ };{ok};3.8
09-Feb-25 2:30:00 PM WEST;{ };{ok};0.3
09-Feb-25 2:45:02 PM WEST;{ };{ok};0.3
09-Feb-25 3:00:01 PM WEST;{ };{ok};3.9
09-Feb-25 3:15:00 PM WEST;{ };{ok};4.8
09-Feb-25 3:30:00 PM WEST;{ };{ok};4.0
09-Feb-25 3:45:01 PM WEST;{ };{ok};1.1
09-Feb-25 4:00:01 PM WEST;{ };{ok};0.3
09-Feb-25 4:15:01 PM WEST;{ };{ok};4.0
09-Feb-25 4:30:01 PM WEST;{ };{ok};4.0
09-Feb-25 4:45:01 PM WEST;{ };{ok};4.8
09-Feb-25 5:00:01 PM WEST;{ };{ok};0.3
09-Feb-25 5:15:01 PM WEST;{ };{ok};1.1
09-Feb-25 5:30:01 PM WEST;{ };{ok};0.3
09-Feb-25 5:45:01 PM WEST;{ };{ok};0.3
09-Feb-25 6:00:01 PM WEST;{ };{ok};4.0
09-Feb-25 6:15:00 PM WEST;{ };{ok};0.3
09-Feb-25 6:30:02 PM WEST;{ };{ok};3.9
09-Feb-25 6:45:01 PM WEST;{ };{ok};0.3
09-Feb-25 7:00:01 PM WEST;{ };{ok};0.3
09-Feb-25 7:15:01 PM WEST;{ };{ok};4.0
09-Feb-25 7:30:01 PM WEST;{ };{ok};3.8
09-Feb-25 7:45:01 PM WEST;{ };{ok};0.3
09-Feb-25 8:00:02 PM WEST;{ };{ok};0.3
09-Feb-25 8:15:01 PM WEST;{ };{ok};3.8
09-Feb-25 8:30:01 PM WEST;{ };{ok};3.8
09-Feb-25 8:45:02 PM WEST;{ };{ok};0.3
09-Feb-25 9:00:01 PM WEST;{ };{ok};0.3
09-Feb-25 9:15:01 PM WEST;{ };{ok};3.6
09-Feb-25 9:30:01 PM WEST;{ };{ok};0.3
09-Feb-25 9:45:01 PM WEST;{ };{ok};0.3
09-Feb-25 10:00:01 PM WEST;{ };{ok};3.6
09-Feb-25 10:15:01 PM WEST;{ };{ok};0.3
09-Feb-25 10:30:01 PM WEST;{ };{ok};3.6
09-Feb-25 10:45:01 PM WEST;{ };{ok};0.3
09-Feb-25 11:00:01 PM WEST;{ };{ok};3.6
09-Feb-25 11:15:02 PM WEST;{ };{ok};0.3
09-Feb-25 11:30:01 PM WEST;{ };{ok};3.6
09-Feb-25 11:45:01 PM WEST;{ };{ok};0.3
10-Feb-25 12:00:02 AM WEST;{ };{ok};3.5
10-Feb-25 12:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 12:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 12:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 1:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 1:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 1:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 1:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 2:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 2:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 2:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 2:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 3:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 3:15:01 AM WEST;{ };{ok};3.5
10-Feb-25 3:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 3:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 4:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 4:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 4:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 4:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 5:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 5:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 5:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 5:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 6:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 6:15:01 AM WEST;{ };{ok};0.4
10-Feb-25 6:30:02 AM WEST;{ };{ok};3.5
10-Feb-25 6:45:01 AM WEST;{ };{ok};3.6
10-Feb-25 7:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 7:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 7:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 7:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 8:00:01 AM WEST;{ };{ok};3.4
10-Feb-25 8:15:01 AM WEST;{ };{ok};3.4
10-Feb-25 8:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 8:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 9:00:00 AM WEST;{ };{ok};0.3
10-Feb-25 9:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 9:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 9:45:00 AM WEST;{ };{ok};0.3
10-Feb-25 10:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 10:15:01 AM WEST;{ };{ok};3.5
10-Feb-25 10:30:01 AM WEST;{ };{ok};0.3
10-Feb-25 10:45:01 AM WEST;{ };{ok};3.6
10-Feb-25 11:00:01 AM WEST;{ };{ok};0.3
10-Feb-25 11:15:01 AM WEST;{ };{ok};0.3
10-Feb-25 11:30:02 AM WEST;{ };{ok};0.3
10-Feb-25 11:45:01 AM WEST;{ };{ok};0.3
10-Feb-25 12:00:01 PM WEST;{ };{ok};0.3
10-Feb-25 12:15:01 PM WEST;{ };{ok};3.7
10-Feb-25 12:30:01 PM WEST;{ };{ok};3.7
10-Feb-25 12:45:03 PM WEST;{ };{ok};3.8
10-Feb-25 1:00:01 PM WEST;{ };{ok};0.3
10-Feb-25 1:15:02 PM WEST;{ };{ok};0.3
10-Feb-25 1:30:01 PM WEST;{ };{ok};3.9
10-Feb-25 1:45:01 PM WEST;{ };{ok};0.3
10-Feb-25 2:00:01 PM WEST;{ };{ok};1.1
10-Feb-25 2:15:01 PM WEST;{ };{ok};4.7
10-Feb-25 2:30:00 PM WEST;{ };{ok};0.3
10-Feb-25 2:45:01 PM WEST;{ };{ok};4.7
10-Feb-25 3:00:02 PM WEST;{ };{ok};1.1
10-Feb-25 3:15:01 PM WEST;{ };{ok};4.7
10-Feb-25 3:30:01 PM WEST;{ };{ok};3.8
10-Feb-25 3:45:01 PM WEST;{ };{ok};3.8
10-Feb-25 4:00:01 PM WEST;{ };{ok};4.0
10-Feb-25 4:15:01 PM WEST;{ };{ok};4.2
10-Feb-25 4:30:01 PM WEST;{ };{ok};1.1
10-Feb-25 4:45:01 PM WEST;{ };{ok};0.3
10-Feb-25 5:00:02 PM WEST;{ };{ok};0.3
10-Feb-25 5:15:01 PM WEST;{ };{ok};0.3
10-Feb-25 5:30:01 PM WEST;{ };{ok};0.3
10-Feb-25 5:45:01 PM WEST;{ };{ok};0.3
10-Feb-25 6:00:01 PM WEST;{ };{ok};0.3
10-Feb-25 6:15:01 PM WEST;{ };{ok};0.3
10-Feb-25 6:30:01 PM WEST;{ };{ok};3.9
10-Feb-25 6:45:01 PM WEST;{ };{ok};0.3
10-Feb-25 7:00:01 PM WEST;{ };{ok};4.1
10-Feb-25 7:15:01 PM WEST;{ };{ok};0.3
10-Feb-25 7:30:01 PM WEST;{ };{ok};0.3
10-Feb-25 7:45:01 PM WEST;{ };{ok};3.8
10-Feb-25 8:00:01 PM WEST;{ };{ok};0.3
10-Feb-25 8:15:00 PM WEST;{ };{ok};0.3
10-Feb-25 8:30:01 PM WEST;{ };{ok};3.8
10-Feb-25 8:45:01 PM WEST;{ };{ok};0.3
10-Feb-25 9:00:01 PM WEST;{ };{ok};0.3
10-Feb-25 9:15:01 PM WEST;{ };{ok};3.7
10-Feb-25 9:30:01 PM WEST;{ };{ok};3.7
10-Feb-25 9:45:01 PM WEST;{ };{ok};3.6
10-Feb-25 10:00:01 PM WEST;{ };{ok};0.3
10-Feb-25 10:15:01 PM WEST;{ };{ok};0.3
10-Feb-25 10:30:02 PM WEST;{ };{ok};0.3
10-Feb-25 10:45:01 PM WEST;{ };{ok};3.6
10-Feb-25 11:00:01 PM WEST;{ };{ok};3.8
10-Feb-25 11:15:01 PM WEST;{ };{ok};0.3
10-Feb-25 11:30:01 PM WEST;{ };{ok};0.3
10-Feb-25 11:45:01 PM WEST;{ };{ok};3.5
11-Feb-25 12:00:01 AM WEST;{ };{ok};3.5
11-Feb-25 12:15:01 AM WEST;{ };{ok};0.3
11-Feb-25 12:30:01 AM WEST;{ };{ok};3.6
11-Feb-25 12:45:02 AM WEST;{ };{ok};3.5
11-Feb-25 1:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 1:15:02 AM WEST;{ };{ok};0.3
11-Feb-25 1:30:01 AM WEST;{ };{ok};0.3
11-Feb-25 1:45:01 AM WEST;{ };{ok};3.8
11-Feb-25 2:00:01 AM WEST;{ };{ok};3.5
11-Feb-25 2:15:01 AM WEST;{ };{ok};0.3
11-Feb-25 2:30:01 AM WEST;{ };{ok};0.3
11-Feb-25 2:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 3:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 3:15:01 AM WEST;{ };{ok};3.5
11-Feb-25 3:30:01 AM WEST;{ };{ok};3.7
11-Feb-25 3:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 4:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 4:15:01 AM WEST;{ };{ok};3.5
11-Feb-25 4:30:01 AM WEST;{ };{ok};0.3
11-Feb-25 4:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 5:00:01 AM WEST;{ };{ok};3.4
11-Feb-25 5:15:01 AM WEST;{ };{ok};0.3
11-Feb-25 5:30:01 AM WEST;{ };{ok};0.3
11-Feb-25 5:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 6:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 6:15:01 AM WEST;{ };{ok};0.4
11-Feb-25 6:30:01 AM WEST;{ };{ok};3.4
11-Feb-25 6:45:01 AM WEST;{ };{ok};3.6
11-Feb-25 7:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 7:15:01 AM WEST;{ };{ok};0.3
11-Feb-25 7:30:01 AM WEST;{ };{ok};0.3
11-Feb-25 7:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 8:00:00 AM WEST;{ };{ok};0.3
11-Feb-25 8:15:01 AM WEST;{ };{ok};3.5
11-Feb-25 8:30:01 AM WEST;{ };{ok};3.5
11-Feb-25 8:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 9:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 9:15:02 AM WEST;{ };{ok};0.3
11-Feb-25 9:30:01 AM WEST;{ };{ok};0.3
11-Feb-25 9:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 10:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 10:15:01 AM WEST;{ };{ok};0.3
11-Feb-25 10:30:01 AM WEST;{ };{ok};3.7
11-Feb-25 10:45:01 AM WEST;{ };{ok};0.3
11-Feb-25 11:00:01 AM WEST;{ };{ok};0.3
11-Feb-25 11:15:01 AM WEST;{ };{ok};4.2
11-Feb-25 11:45:34 AM WEST;{start};{ok};3.7
11-Feb-25 12:00:01 PM WEST;{ };{ok};3.7
11-Feb-25 12:15:01 PM WEST;{ };{ok};3.7
11-Feb-25 12:30:01 PM WEST;{ };{ok};3.8
11-Feb-25 12:45:02 PM WEST;{ };{ok};0.3
11-Feb-25 1:00:01 PM WEST;{ };{ok};1.1
11-Feb-25 1:15:01 PM WEST;{ };{ok};3.9
11-Feb-25 1:30:00 PM WEST;{ };{ok};0.3
11-Feb-25 1:45:01 PM WEST;{ };{ok};0.3
11-Feb-25 2:00:01 PM WEST;{ };{ok};3.9
11-Feb-25 2:15:02 PM WEST;{ };{ok};1.1
11-Feb-25 2:30:01 PM WEST;{ };{ok};0.3
11-Feb-25 2:45:01 PM WEST;{ };{ok};4.7
11-Feb-25 3:00:01 PM WEST;{ };{ok};0.3
11-Feb-25 3:15:01 PM WEST;{ };{ok};3.9
11-Feb-25 3:30:01 PM WEST;{ };{ok};3.9
11-Feb-25 3:45:01 PM WEST;{ };{ok};4.0
11-Feb-25 4:00:01 PM WEST;{ };{ok};0.3
11-Feb-25 4:15:01 PM WEST;{ };{ok};0.3
11-Feb-25 4:30:01 PM WEST;{ };{ok};0.3
11-Feb-25 4:45:00 PM WEST;{ };{ok};1.1
11-Feb-25 5:00:01 PM WEST;{ };{ok};0.3
11-Feb-25 5:15:02 PM WEST;{ };{ok};0.3
11-Feb-25 5:30:01 PM WEST;{ };{ok};0.3
11-Feb-25 5:45:01 PM WEST;{ };{ok};0.3
11-Feb-25 6:00:00 PM WEST;{ };{ok};3.9
11-Feb-25 6:15:01 PM WEST;{ };{ok};0.3
11-Feb-25 6:30:01 PM WEST;{ };{ok};3.9
11-Feb-25 6:45:01 PM WEST;{ };{ok};3.8
11-Feb-25 7:00:01 PM WEST;{ };{ok};0.3
11-Feb-25 7:15:01 PM WEST;{ };{ok};0.3
11-Feb-25 7:30:01 PM WEST;{ };{ok};3.9
11-Feb-25 7:45:01 PM WEST;{ };{ok};3.8
11-Feb-25 8:00:01 PM WEST;{ };{ok};0.3
11-Feb-25 8:15:01 PM WEST;{ };{ok};0.3
11-Feb-25 8:30:02 PM WEST;{ };{ok};0.3
11-Feb-25 8:45:01 PM WEST;{ };{ok};3.7
11-Feb-25 9:00:01 PM WEST;{ };{ok};3.8
11-Feb-25 9:15:01 PM WEST;{ };{ok};3.7
11-Feb-25 9:30:02 PM WEST;{ };{ok};3.6
11-Feb-25 9:45:01 PM WEST;{ };{ok};0.3
11-Feb-25 10:00:01 PM WEST;{ };{ok};3.7
11-Feb-25 10:15:01 PM WEST;{ };{ok};0.3
11-Feb-25 10:30:01 PM WEST;{ };{ok};3.7
11-Feb-25 10:45:01 PM WEST;{ };{ok};0.3
11-Feb-25 11:00:01 PM WEST;{ };{ok};3.7
11-Feb-25 11:15:01 PM WEST;{ };{ok};0.3
11-Feb-25 11:30:01 PM WEST;{ };{ok};0.3
11-Feb-25 11:45:01 PM WEST;{ };{ok};3.9
12-Feb-25 12:00:02 AM WEST;{ };{ok};0.3
12-Feb-25 12:15:01 AM WEST;{ };{ok};0.3
12-Feb-25 12:30:01 AM WEST;{ };{ok};0.3
12-Feb-25 12:45:01 AM WEST;{ };{ok};0.3
12-Feb-25 1:00:02 AM WEST;{ };{ok};0.3
12-Feb-25 1:15:01 AM WEST;{ };{ok};0.3
12-Feb-25 1:30:01 AM WEST;{ };{ok};0.3
12-Feb-25 1:45:01 AM WEST;{ };{ok};0.3
12-Feb-25 2:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 2:15:01 AM WEST;{ };{ok};0.3
12-Feb-25 2:30:01 AM WEST;{ };{down};0.3
12-Feb-25 2:45:01 AM WEST;{ };{down};0.3
12-Feb-25 3:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 3:15:01 AM WEST;{ };{ok};3.5
12-Feb-25 3:30:01 AM WEST;{ };{ok};0.3
12-Feb-25 3:45:01 AM WEST;{ };{ok};3.5
12-Feb-25 4:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 4:15:02 AM WEST;{ };{ok};3.6
12-Feb-25 4:30:01 AM WEST;{ };{ok};0.3
12-Feb-25 4:45:01 AM WEST;{ };{ok};3.5
12-Feb-25 5:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 5:15:01 AM WEST;{ };{ok};3.6
12-Feb-25 5:30:01 AM WEST;{ };{ok};0.3
12-Feb-25 5:45:01 AM WEST;{ };{ok};0.3
12-Feb-25 6:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 6:15:00 AM WEST;{ };{ok};0.4
12-Feb-25 6:30:01 AM WEST;{ };{ok};3.4
12-Feb-25 6:45:01 AM WEST;{ };{ok};0.3
12-Feb-25 7:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 7:15:01 AM WEST;{ };{ok};0.3
12-Feb-25 7:30:01 AM WEST;{ };{ok};3.5
12-Feb-25 7:45:01 AM WEST;{ };{ok};0.3
12-Feb-25 8:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 8:15:02 AM WEST;{ };{ok};0.3
12-Feb-25 8:30:01 AM WEST;{ };{ok};3.3
12-Feb-25 8:45:01 AM WEST;{ };{ok};0.3
12-Feb-25 9:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 9:15:01 AM WEST;{ };{ok};0.3
12-Feb-25 9:30:01 AM WEST;{ };{ok};0.3
12-Feb-25 9:45:01 AM WEST;{ };{ok};3.5
12-Feb-25 10:00:02 AM WEST;{ };{ok};1.0
12-Feb-25 10:15:01 AM WEST;{ };{ok};0.3
12-Feb-25 10:30:01 AM WEST;{ };{ok};3.5
12-Feb-25 10:45:01 AM WEST;{ };{ok};0.3
12-Feb-25 11:00:01 AM WEST;{ };{ok};0.3
12-Feb-25 11:15:01 AM WEST;{ };{ok};0.3
12-Feb-25 11:30:01 AM WEST;{ };{ok};0.3
12-Feb-25 11:45:01 AM WEST;{ };{ok};3.9
12-Feb-25 12:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 12:15:00 PM WEST;{ };{ok};0.3
12-Feb-25 12:30:02 PM WEST;{ };{ok};0.3
12-Feb-25 12:45:00 PM WEST;{ };{ok};0.3
12-Feb-25 1:00:02 PM WEST;{ };{ok};0.3
12-Feb-25 1:15:01 PM WEST;{ };{ok};0.3
12-Feb-25 1:30:01 PM WEST;{ };{ok};0.3
12-Feb-25 1:45:01 PM WEST;{ };{ok};0.3
12-Feb-25 2:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 2:15:01 PM WEST;{ };{ok};0.3
12-Feb-25 2:30:01 PM WEST;{ };{ok};3.9
12-Feb-25 2:45:01 PM WEST;{ };{ok};0.3
12-Feb-25 3:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 3:15:01 PM WEST;{ };{ok};3.9
12-Feb-25 3:30:01 PM WEST;{ };{ok};0.3
12-Feb-25 3:45:01 PM WEST;{ };{ok};0.3
12-Feb-25 4:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 4:15:01 PM WEST;{ };{ok};3.9
12-Feb-25 4:30:01 PM WEST;{ };{ok};0.3
12-Feb-25 4:45:01 PM WEST;{ };{ok};0.3
12-Feb-25 5:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 5:15:01 PM WEST;{ };{ok};4.0
12-Feb-25 5:30:01 PM WEST;{ };{ok};3.9
12-Feb-25 5:45:01 PM WEST;{ };{ok};0.3
12-Feb-25 6:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 6:15:00 PM WEST;{ };{ok};0.3
12-Feb-25 6:30:00 PM WEST;{ };{ok};4.2
12-Feb-25 6:45:02 PM WEST;{ };{ok};3.9
12-Feb-25 7:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 7:15:01 PM WEST;{ };{ok};0.3
12-Feb-25 7:30:02 PM WEST;{ };{ok};0.3
12-Feb-25 7:45:01 PM WEST;{ };{ok};3.9
12-Feb-25 8:00:01 PM WEST;{ };{ok};3.8
12-Feb-25 8:15:00 PM WEST;{ };{ok};3.8
12-Feb-25 8:30:01 PM WEST;{ };{ok};0.3
12-Feb-25 8:45:01 PM WEST;{ };{ok};0.3
12-Feb-25 9:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 9:15:00 PM WEST;{ };{ok};3.6
12-Feb-25 9:30:01 PM WEST;{ };{ok};0.3
12-Feb-25 9:45:00 PM WEST;{ };{ok};0.3
12-Feb-25 10:00:02 PM WEST;{ };{ok};3.6
12-Feb-25 10:15:01 PM WEST;{ };{ok};0.3
12-Feb-25 10:30:01 PM WEST;{ };{ok};0.3
12-Feb-25 10:45:01 PM WEST;{ };{ok};0.3
12-Feb-25 11:00:01 PM WEST;{ };{ok};0.3
12-Feb-25 11:15:00 PM WEST;{ };{ok};3.7
12-Feb-25 11:30:01 PM WEST;{ };{ok};0.3
12-Feb-25 11:45:02 PM WEST;{ };{ok};3.6
13-Feb-25 12:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 12:15:01 AM WEST;{ };{ok};0.3
13-Feb-25 12:30:01 AM WEST;{ };{ok};0.3
13-Feb-25 12:45:00 AM WEST;{ };{ok};3.7
13-Feb-25 1:00:01 AM WEST;{ };{ok};3.5
13-Feb-25 1:15:01 AM WEST;{ };{ok};0.3
13-Feb-25 1:30:01 AM WEST;{ };{ok};0.3
13-Feb-25 1:45:01 AM WEST;{ };{ok};0.3
13-Feb-25 2:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 2:15:01 AM WEST;{ };{ok};3.6
13-Feb-25 2:30:01 AM WEST;{ };{ok};3.6
13-Feb-25 2:45:01 AM WEST;{ };{ok};3.9
13-Feb-25 3:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 3:15:01 AM WEST;{ };{ok};3.6
13-Feb-25 3:30:00 AM WEST;{ };{ok};0.3
13-Feb-25 3:45:00 AM WEST;{ };{ok};0.3
13-Feb-25 4:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 4:15:01 AM WEST;{ };{ok};0.3
13-Feb-25 4:30:00 AM WEST;{ };{ok};3.6
13-Feb-25 4:45:02 AM WEST;{ };{ok};0.3
13-Feb-25 5:00:01 AM WEST;{ };{ok};3.5
13-Feb-25 5:15:01 AM WEST;{ };{ok};0.3
13-Feb-25 5:30:01 AM WEST;{ };{ok};0.3
13-Feb-25 5:45:01 AM WEST;{ };{ok};0.3
13-Feb-25 6:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 6:15:00 AM WEST;{ };{ok};0.4
13-Feb-25 6:30:01 AM WEST;{ };{ok};0.3
13-Feb-25 6:45:00 AM WEST;{ };{ok};0.3
13-Feb-25 7:00:00 AM WEST;{ };{ok};0.3
13-Feb-25 7:15:00 AM WEST;{ };{ok};3.4
13-Feb-25 7:30:01 AM WEST;{ };{ok};0.3
13-Feb-25 7:45:00 AM WEST;{ };{ok};0.3
13-Feb-25 8:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 8:15:01 AM WEST;{ };{ok};3.4
13-Feb-25 8:30:01 AM WEST;{ };{ok};0.3
13-Feb-25 8:45:00 AM WEST;{ };{ok};0.3
13-Feb-25 9:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 9:15:01 AM WEST;{ };{ok};0.3
13-Feb-25 9:30:02 AM WEST;{ };{ok};0.3
13-Feb-25 9:45:01 AM WEST;{ };{ok};3.4
13-Feb-25 10:00:01 AM WEST;{ };{ok};0.3
13-Feb-25 10:15:01 AM WEST;{ };{ok};0.3
13-Feb-25 10:30:02 AM WEST;{ };{ok};0.3
13-Feb-25 10:45:01 AM WEST;{ };{ok};0.3
13-Feb-25 11:00:01 AM WEST;{ };{ok};3.6
13-Feb-25 11:15:01 AM WEST;{ };{ok};0.3
13-Feb-25 11:30:01 AM WEST;{ };{ok};3.7
13-Feb-25 11:45:01 AM WEST;{ };{ok};0.3
13-Feb-25 12:00:01 PM WEST;{ };{ok};3.7
13-Feb-25 12:15:01 PM WEST;{ };{ok};3.7
13-Feb-25 12:30:01 PM WEST;{ };{ok};4.0
13-Feb-25 12:45:01 PM WEST;{ };{ok};3.7
13-Feb-25 1:00:01 PM WEST;{ };{ok};3.7
13-Feb-25 1:15:01 PM WEST;{ };{ok};3.8
13-Feb-25 1:30:01 PM WEST;{ };{ok};3.9
13-Feb-25 1:45:02 PM WEST;{ };{ok};0.3
13-Feb-25 2:00:01 PM WEST;{ };{ok};0.3
13-Feb-25 2:15:01 PM WEST;{ };{ok};0.3
13-Feb-25 2:30:01 PM WEST;{ };{ok};0.3
13-Feb-25 2:45:01 PM WEST;{ };{ok};3.8
13-Feb-25 3:00:01 PM WEST;{ };{ok};3.9
13-Feb-25 3:15:01 PM WEST;{ };{ok};3.8
13-Feb-25 3:45:02 PM WEST;{start};{ok};0.3
13-Feb-25 4:00:01 PM WEST;{ };{ok};3.9
